"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Mean_Across_Years"
"Vanuatu","VUT","Government Effectiveness: Estimate","GE.EST",-0.182462155818939,-0.516631662845612,-0.819739103317261,-0.955816030502319,-0.966169059276581,-0.461503237485886,-0.517501175403595,-0.382833212614059,-0.550469279289246,-0.536280393600464,-0.588940531015396
"Vanuatu","VUT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.471,0.444750398397446,NA,0.454658538103104,NA,NA,0.456802978833517
"Venezuela, RB","VEN","GDP per capita (current US$)","NY.GDP.PCAP.CD",12433.9807853398,15975.7293753361,NA,NA,NA,NA,NA,NA,NA,NA,14204.8550803379
"Venezuela, RB","VEN","Government Effectiveness: Estimate","GE.EST",-1.11327660083771,-1.17395925521851,-1.19534075260162,-1.27306926250458,-1.42667186260223,-1.6713570356369,-1.72234714031219,-1.88906502723694,-1.87447190284729,-1.68818092346191,-1.50277397632599
"Venezuela, RB","VEN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Viet Nam","VNM","GDP per capita (current US$)","NY.GDP.PCAP.CD",2367.49933068934,2558.77875834959,2595.23484372958,2760.71710111715,2992.07153198845,3267.22506911927,3491.09140990663,3586.34717624763,3756.48890080884,4163.51429874522,3153.89684207017
"Viet Nam","VNM","Government Effectiveness: Estimate","GE.EST",-0.244422689080238,-0.0471440590918064,0.0625733584165573,-0.0188320241868496,-0.0340589806437492,-0.0117323715239763,0.0279832296073437,0.193606421351433,0.243394657969475,0.17549079656601,0.0346858339384199
"Viet Nam","VNM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.666,0.687239348888397,NA,0.689964532852173,NA,NA,0.68106796058019
"Virgin Islands (U.S.)","VIR","GDP per capita (current US$)","NY.GDP.PCAP.CD",34597.9766940328,33045.3643795999,34007.3529411765,35324.9748874586,35365.0693039774,36663.2087550584,38633.5298915336,39411.0452535516,41976.0083120809,NA,36558.2811576077
"Virgin Islands (U.S.)","VIR","Government Effectiveness: Estimate","GE.EST",1.27128553390503,1.20296061038971,1.22183477878571,1.27648758888245,0.783603131771088,0.774844706058502,0.76248824596405,0.632899343967438,0.639231383800507,0.667918145656586,0.923355346918107
"Virgin Islands (U.S.)","VIR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Bank and Gaza","PSE","GDP per capita (current US$)","NY.GDP.PCAP.CD",3315.29753909282,3352.11259506043,3272.15432360708,3527.61382413178,3620.36048715937,3562.33094270256,3656.85827137011,3233.56863835858,3678.63565662194,3789.32796575153,3500.82602438562
"West Bank and Gaza","PSE","Government Effectiveness: Estimate","GE.EST",-0.725357711315155,-0.487824648618698,-0.507560253143311,-0.668445944786072,-0.435080349445343,-0.791828453540802,-0.775189697742462,-0.676648795604706,-0.795561015605927,-0.900952577590942,-0.676444944739342
"West Bank and Gaza","PSE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.554,0.571729004383087,NA,0.579996645450592,NA,NA,0.568575216611226
"Yemen, Rep.","YEM","GDP per capita (current US$)","NY.GDP.PCAP.CD",1497.74794102378,1557.60140563399,1488.41626714602,1069.81699688479,893.716492936242,701.714868380787,693.816503470151,578.512010185469,543.637537849839,650.272218352095,967.525224186316
"Yemen, Rep.","YEM","Government Effectiveness: Estimate","GE.EST",-1.227778673172,-1.43440473079681,-1.71240794658661,-1.9058792591095,-1.95266675949097,-2.27373719215393,-2.32937264442444,-2.36192989349365,-2.3245210647583,-2.23254156112671,-1.97552397251129
"Yemen, Rep.","YEM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.369,0.372636258602142,NA,0.372784405946732,NA,NA,0.371473554849625
"Zambia","ZMB","GDP per capita (current US$)","NY.GDP.PCAP.CD",1840.32055335789,1724.57621968232,1307.90964916032,1249.92314348406,1495.75213841021,1475.19988338535,1268.12094056241,956.831728987032,1134.71345424991,1456.90157015445,1391.0249281434
"Zambia","ZMB","Government Effectiveness: Estimate","GE.EST",-0.519751310348511,-0.533403754234314,-0.642433404922485,-0.737051844596863,-0.700921833515167,-0.653432190418243,-0.741947412490845,-0.824801385402679,-0.841101825237274,-0.658232748508453,-0.685307770967483
"Zambia","ZMB","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.396,0.39117556810379,NA,0.396927535533905,NA,NA,0.394701034545898
"Zimbabwe","ZWE","GDP per capita (current US$)","NY.GDP.PCAP.CD",1408.36781031236,1407.03429109916,1410.32917348908,1421.78779140568,1192.10701198862,2269.17701232332,1421.86859613585,1372.69667436829,1773.92041090285,1676.82148896726,1535.41102609925
"Zimbabwe","ZWE","Government Effectiveness: Estimate","GE.EST",-1.30818068981171,-1.27943360805511,-1.24870657920837,-1.25799870491028,-1.2821079492569,-1.29790580272675,-1.31977355480194,-1.35572576522827,-1.30481684207916,-1.25461292266846,-1.29092624187469
"Zimbabwe","ZWE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.441,0.461241573095322,NA,0.46689310669899,NA,NA,0.456378226598104
